%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583859928218147,3709,1783583859928218147,base_link,0.00159351326059,0.0189646541659,-0.99877721723,-0.0456275459578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00591449765489,-0.00311991013587,-0.0381799042225,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583860169371516,3710,1783583860169371516,base_link,0.00133323935917,0.0194422676219,-0.998525023393,-0.0506754216515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00176813721191,0.000378331169486,-0.0363832004368,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.81645665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583860169371516,3710,1783583860169371516,base_link,0.00133323935917,0.0194422676219,-0.998525023393,-0.0506754216515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00176813721191,0.000378331169486,-0.0363832004368,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.81645665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583860169371516,3710,1783583860169371516,base_link,0.00133323935917,0.0194422676219,-0.998525023393,-0.0506754216515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00176813721191,0.000378331169486,-0.0363832004368,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.81645665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583860169371516,3710,1783583860169371516,base_link,0.00133323935917,0.0194422676219,-0.998525023393,-0.0506754216515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00176813721191,0.000378331169486,-0.0363832004368,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.81645665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583860169371516,3710,1783583860169371516,base_link,0.00133323935917,0.0194422676219,-0.998525023393,-0.0506754216515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00176813721191,0.000378331169486,-0.0363832004368,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.81645665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1783583860169371516,3710,1783583860169371516,base_link,0.00133323935917,0.0194422676219,-0.998525023393,-0.0506754216515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00176813721191,0.000378331169486,-0.0363832004368,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,-0.3334261,9.81645665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
